"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_len"
NA,NA,"LA","3","31","2","LA_R3N31",2017,NA,NA
NA,NA,"LA","3","31","3","LA_R3N31",2017,NA,NA
NA,NA,"LA","3","32","1","LA_R3N32",2017,NA,NA
NA,NA,"LA","3","32","2","LA_R3N32",2017,NA,NA
NA,NA,"LA","3","32","3","LA_R3N32",2017,NA,NA
NA,NA,"LA","3","33","1","LA_R3N33",2017,NA,NA
NA,NA,"LA","3","33","2","LA_R3N33",2017,NA,NA
NA,NA,"LA","3","33","3","LA_R3N33",2017,NA,NA
NA,NA,"LA","3","34","1","LA_R3N34",2017,NA,NA
NA,NA,"LA","3","34","2","LA_R3N34",2017,NA,NA
NA,NA,"LA","3","34","3","LA_R3N34",2017,NA,NA
NA,NA,"LA","3","35","1","LA_R3N35",2017,NA,NA
NA,NA,"LA","3","35","2","LA_R3N35",2017,NA,NA
NA,NA,"LA","3","35","3","LA_R3N35",2017,NA,NA
NA,NA,"LA","3","36","1","LA_R3N36",2017,NA,NA
NA,NA,"LA","3","36","2","LA_R3N36",2017,NA,NA
NA,NA,"LA","3","36","3","LA_R3N36",2017,NA,NA
NA,NA,"LA","3","37","1","LA_R3N37",2017,NA,NA
NA,NA,"LA","3","37","2","LA_R3N37",2017,NA,NA
NA,NA,"LA","3","37","3","LA_R3N37",2017,NA,NA
NA,NA,"LA","3","38","1","LA_R3N38",2017,NA,NA
NA,NA,"LA","3","38","2","LA_R3N38",2017,NA,NA
NA,NA,"LA","3","38","3","LA_R3N38",2017,NA,NA
NA,NA,"LA","3","39","1","LA_R3N39",2017,NA,NA
NA,NA,"LA","3","39","2","LA_R3N39",2017,NA,NA
NA,NA,"LA","3","39","3","LA_R3N39",2017,NA,NA
NA,NA,"LA","3","4","1","LA_R3N4",2017,NA,NA
NA,NA,"LA","3","4","2","LA_R3N4",2017,NA,NA
NA,NA,"LA","3","4","3","LA_R3N4",2017,NA,NA
NA,NA,"LA","3","40","1","LA_R3N40",2017,NA,NA
NA,NA,"LA","3","40","2","LA_R3N40",2017,NA,NA
NA,NA,"LA","3","40","3","LA_R3N40",2017,NA,NA
NA,NA,"LA","3","41","1","LA_R3N41",2017,NA,NA
NA,NA,"LA","3","41","2","LA_R3N41",2017,NA,NA
NA,NA,"LA","3","41","3","LA_R3N41",2017,NA,NA
NA,NA,"LA","3","42","1","LA_R3N42",2017,NA,NA
NA,NA,"LA","3","42","2","LA_R3N42",2017,NA,NA
NA,NA,"LA","3","42","3","LA_R3N42",2017,NA,NA
NA,NA,"LA","3","43","1","LA_R3N43",2017,NA,NA
NA,NA,"LA","3","43","2","LA_R3N43",2017,NA,NA
NA,NA,"LA","3","43","3","LA_R3N43",2017,NA,NA
NA,NA,"LA","3","44","1","LA_R3N44",2017,NA,NA
NA,NA,"LA","3","44","2","LA_R3N44",2017,NA,NA
NA,NA,"LA","3","44","3","LA_R3N44",2017,NA,NA
NA,NA,"LA","3","45","1","LA_R3N45",2017,NA,NA
NA,NA,"LA","3","45","2","LA_R3N45",2017,NA,NA
NA,NA,"LA","3","45","3","LA_R3N45",2017,NA,NA
NA,NA,"LA","3","46","1","LA_R3N46",2017,NA,NA
NA,NA,"LA","3","46","2","LA_R3N46",2017,NA,NA
NA,NA,"LA","3","46","3","LA_R3N46",2017,NA,NA
NA,NA,"LA","3","47","1","LA_R3N47",2017,NA,NA
NA,NA,"LA","3","47","2","LA_R3N47",2017,NA,NA
NA,NA,"LA","3","47","3","LA_R3N47",2017,NA,NA
NA,NA,"LA","3","48","1","LA_R3N48",2017,NA,NA
NA,NA,"LA","3","48","2","LA_R3N48",2017,NA,NA
NA,NA,"LA","3","48","3","LA_R3N48",2017,NA,NA
NA,NA,"LA","3","49","1","LA_R3N49",2017,NA,NA
NA,NA,"LA","3","49","2","LA_R3N49",2017,NA,NA
NA,NA,"LA","3","49","3","LA_R3N49",2017,NA,NA
NA,NA,"LA","3","5","1","LA_R3N5",2017,NA,NA
NA,NA,"LA","3","5","2","LA_R3N5",2017,NA,NA
NA,NA,"LA","3","5","3","LA_R3N5",2017,NA,NA
NA,NA,"LA","3","50","1","LA_R3N50",2017,NA,NA
NA,NA,"LA","3","50","2","LA_R3N50",2017,NA,NA
NA,NA,"LA","3","50","3","LA_R3N50",2017,NA,NA
NA,NA,"LA","3","51","1","LA_R3N51",2017,NA,NA
NA,NA,"LA","3","51","2","LA_R3N51",2017,NA,NA
NA,NA,"LA","3","51","3","LA_R3N51",2017,NA,NA
NA,NA,"LA","3","52","1","LA_R3N52",2017,NA,NA
NA,NA,"LA","3","52","2","LA_R3N52",2017,NA,NA
NA,NA,"LA","3","52","3","LA_R3N52",2017,NA,NA
NA,NA,"LA","3","53","1","LA_R3N53",2017,NA,NA
NA,NA,"LA","3","53","2","LA_R3N53",2017,NA,NA
NA,NA,"LA","3","53","3","LA_R3N53",2017,NA,NA
NA,NA,"LA","3","54","1","LA_R3N54",2017,NA,NA
NA,NA,"LA","3","54","2","LA_R3N54",2017,NA,NA
NA,NA,"LA","3","54","3","LA_R3N54",2017,NA,NA
NA,NA,"LA","3","55","1","LA_R3N55",2017,NA,NA
NA,NA,"LA","3","55","2","LA_R3N55",2017,NA,NA
NA,NA,"LA","3","55","3","LA_R3N55",2017,NA,NA
NA,NA,"LA","3","56","1","LA_R3N56",2017,NA,NA
NA,NA,"LA","3","56","2","LA_R3N56",2017,NA,NA
NA,NA,"LA","3","56","3","LA_R3N56",2017,NA,NA
NA,NA,"LA","3","57","1","LA_R3N57",2017,NA,NA
NA,NA,"LA","3","57","2","LA_R3N57",2017,NA,NA
NA,NA,"LA","3","57","3","LA_R3N57",2017,NA,NA
NA,NA,"LA","3","58","1","LA_R3N58",2017,NA,NA
NA,NA,"LA","3","58","2","LA_R3N58",2017,NA,NA
NA,NA,"LA","3","58","3","LA_R3N58",2017,NA,NA
NA,NA,"LA","3","59","1","LA_R3N59",2017,NA,NA
NA,NA,"LA","3","59","2","LA_R3N59",2017,NA,NA
NA,NA,"LA","3","59","3","LA_R3N59",2017,NA,NA
NA,NA,"LA","3","6","1","LA_R3N6",2017,NA,NA
NA,NA,"LA","3","6","2","LA_R3N6",2017,NA,NA
NA,NA,"LA","3","6","3","LA_R3N6",2017,NA,NA
NA,NA,"LA","3","60","1","LA_R3N60",2017,NA,NA
NA,NA,"LA","3","60","2","LA_R3N60",2017,NA,NA
NA,NA,"LA","3","60","3","LA_R3N60",2017,NA,NA
NA,NA,"LA","3","61","1","LA_R3N61",2017,NA,NA
NA,NA,"LA","3","61","2","LA_R3N61",2017,NA,NA
NA,NA,"LA","3","61","3","LA_R3N61",2017,NA,NA
NA,NA,"LA","3","62","1","LA_R3N62",2017,NA,NA
NA,NA,"LA","3","62","2","LA_R3N62",2017,NA,NA
NA,NA,"LA","3","62","3","LA_R3N62",2017,NA,NA
NA,NA,"LA","3","63","1","LA_R3N63",2017,NA,NA
NA,NA,"LA","3","63","2","LA_R3N63",2017,NA,NA
NA,NA,"LA","3","63","3","LA_R3N63",2017,NA,NA
NA,NA,"LA","3","64","1","LA_R3N64",2017,NA,NA
NA,NA,"LA","3","64","2","LA_R3N64",2017,NA,NA
NA,NA,"LA","3","64","3","LA_R3N64",2017,NA,NA
NA,NA,"LA","3","65","1","LA_R3N65",2017,NA,NA
NA,NA,"LA","3","65","2","LA_R3N65",2017,NA,NA
NA,NA,"LA","3","65","3","LA_R3N65",2017,NA,NA
NA,NA,"LA","3","66","1","LA_R3N66",2017,NA,NA
NA,NA,"LA","3","66","2","LA_R3N66",2017,NA,NA
NA,NA,"LA","3","66","3","LA_R3N66",2017,NA,NA
NA,NA,"LA","3","67","1","LA_R3N67",2017,NA,NA
NA,NA,"LA","3","67","2","LA_R3N67",2017,NA,NA
NA,NA,"LA","3","67","3","LA_R3N67",2017,NA,NA
NA,NA,"LA","3","68","1","LA_R3N68",2017,NA,NA
NA,NA,"LA","3","68","2","LA_R3N68",2017,NA,NA
NA,NA,"LA","3","68","3","LA_R3N68",2017,NA,NA
"LAR1N69","pxw","LA","3","69","1","LA_R3N69",2017,1,455
"LAR1N69","pxw","LA","3","69","2","LA_R3N69",2017,1,480
NA,NA,"LA","3","69","3","LA_R3N69",2017,NA,NA
NA,NA,"LA","3","7","1","LA_R3N7",2017,NA,NA
NA,NA,"LA","3","7","2","LA_R3N7",2017,NA,NA
NA,NA,"LA","3","7","3","LA_R3N7",2017,NA,NA
NA,NA,"LA","3","70","1","LA_R3N70",2017,NA,NA
NA,NA,"LA","3","70","2","LA_R3N70",2017,NA,NA
NA,NA,"LA","3","70","3","LA_R3N70",2017,NA,NA
"LAR1N72","pxw","LA","3","71","1","LA_R3N71",2017,1,575
"LAR1N72","pxw","LA","3","71","2","LA_R3N71",2017,1,625
"LAR1N72","pxw","LA","3","71","3","LA_R3N71",2017,1,275
NA,NA,"LA","3","72","1","LA_R3N72",2017,NA,NA
NA,NA,"LA","3","72","2","LA_R3N72",2017,NA,NA
NA,NA,"LA","3","72","3","LA_R3N72",2017,NA,NA
"LAR1N74","pxw","LA","3","73","1","LA_R3N73",2017,0,NA
NA,NA,"LA","3","73","2","LA_R3N73",2017,NA,NA
NA,NA,"LA","3","73","3","LA_R3N73",2017,NA,NA
"LAR1N75","pxw","LA","3","74","1","LA_R3N74",2017,1,520
"LAR1N75","pxw","LA","3","74","2","LA_R3N74",2017,1,315
"LAR1N75","pxw","LA","3","74","3","LA_R3N74",2017,1,395
NA,NA,"LA","3","75","1","LA_R3N75",2017,NA,NA
"LAR1N78","pxw","LA","3","75","2","LA_R3N75",2017,1,220
"LAR1N78","pxw","LA","3","75","3","LA_R3N75",2017,1,155
"LAR1N79","pxw","LA","3","76","1","LA_R3N76",2017,1,660
"LAR1N79","pxw","LA","3","76","2","LA_R3N76",2017,1,785
"LAR1N79","pxw","LA","3","76","3","LA_R3N76",2017,1,615
NA,NA,"LA","3","77","1","LA_R3N77",2017,NA,NA
NA,NA,"LA","3","77","2","LA_R3N77",2017,NA,NA
NA,NA,"LA","3","77","3","LA_R3N77",2017,NA,NA
"LAR1N81","pxw","LA","3","78","1","LA_R3N78",2017,0,1550
"LAR1N81","pxw","LA","3","78","2","LA_R3N78",2017,0,1415
"LAR1N81","pxw","LA","3","78","3","LA_R3N78",2017,0,1475
"LAR1N83","pxw","LA","3","79","1","LA_R3N79",2017,0,NA
"LAR1N83","pxw","LA","3","79","2","LA_R3N79",2017,0,1930
"LAR1N83","pxw","LA","3","79","3","LA_R3N79",2017,0,1970
NA,NA,"LA","3","8","1","LA_R3N8",2017,NA,NA
NA,NA,"LA","3","8","2","LA_R3N8",2017,NA,NA
NA,NA,"LA","3","8","3","LA_R3N8",2017,NA,NA
NA,NA,"LA","3","80","1","LA_R3N80",2017,NA,NA
NA,NA,"LA","3","80","2","LA_R3N80",2017,NA,NA
NA,NA,"LA","3","80","3","LA_R3N80",2017,NA,NA
"LAR1N85","pxw","LA","3","81","1","LA_R3N81",2017,1,730
"LAR1N85","pxw","LA","3","81","2","LA_R3N81",2017,1,795
"LAR1N85","pxw","LA","3","81","3","LA_R3N81",2017,1,680
NA,NA,"LA","3","82","1","LA_R3N82",2017,NA,NA
NA,NA,"LA","3","82","2","LA_R3N82",2017,NA,NA
NA,NA,"LA","3","82","3","LA_R3N82",2017,NA,NA
NA,NA,"LA","3","83","1","LA_R3N83",2017,NA,NA
NA,NA,"LA","3","83","2","LA_R3N83",2017,NA,NA
NA,NA,"LA","3","83","3","LA_R3N83",2017,NA,NA
NA,NA,"LA","3","84","1","LA_R3N84",2017,NA,NA
NA,NA,"LA","3","84","2","LA_R3N84",2017,NA,NA
NA,NA,"LA","3","84","3","LA_R3N84",2017,NA,NA
NA,NA,"LA","3","85","1","LA_R3N85",2017,NA,NA
NA,NA,"LA","3","85","2","LA_R3N85",2017,NA,NA
NA,NA,"LA","3","85","3","LA_R3N85",2017,NA,NA
NA,NA,"LA","3","86","1","LA_R3N86",2017,NA,NA
NA,NA,"LA","3","86","2","LA_R3N86",2017,NA,NA
NA,NA,"LA","3","86","3","LA_R3N86",2017,NA,NA
NA,NA,"LA","3","9","1","LA_R3N9",2017,NA,NA
NA,NA,"LA","3","9","2","LA_R3N9",2017,NA,NA
NA,NA,"LA","3","9","3","LA_R3N9",2017,NA,NA
NA,NA,"LA","4","1","1","LA_R4N1",2017,NA,NA
NA,NA,"LA","4","1","2","LA_R4N1",2017,NA,NA
NA,NA,"LA","4","1","3","LA_R4N1",2017,NA,NA
"LAR1N98","pxw","LA","4","10","1","LA_R4N10",2017,1,470
"LAR1N98","pxw","LA","4","10","2","LA_R4N10",2017,1,520
"LAR1N98","pxw","LA","4","10","3","LA_R4N10",2017,1,495
"LAR1N99","pxw","LA","4","11","1","LA_R4N11",2017,0,1755
NA,NA,"LA","4","11","2","LA_R4N11",2017,NA,NA
"LAR1N99","pxw","LA","4","11","3","LA_R4N11",2017,0,1805
"LAR1N100","pxw","LA","4","12","1","LA_R4N12",2017,0,1270
"LAR1N100","pxw","LA","4","12","2","LA_R4N12",2017,0,1250
"LAR1N100","pxw","LA","4","12","3","LA_R4N12",2017,0,1220
NA,NA,"LA","4","13","1","LA_R4N13",2017,NA,NA
NA,NA,"LA","4","13","2","LA_R4N13",2017,NA,NA
NA,NA,"LA","4","13","3","LA_R4N13",2017,NA,NA
NA,NA,"LA","4","14","1","LA_R4N14",2017,NA,NA
NA,NA,"LA","4","14","2","LA_R4N14",2017,NA,NA
NA,NA,"LA","4","14","3","LA_R4N14",2017,NA,NA
"LAR1N103","pxw","LA","4","15","1","LA_R4N15",2017,0,1850
"LAR1N103","pxw","LA","4","15","2","LA_R4N15",2017,0,1900
"LAR1N103","pxw","LA","4","15","3","LA_R4N15",2017,0,1510
NA,NA,"LA","4","16","1","LA_R4N16",2017,NA,NA
NA,NA,"LA","4","16","2","LA_R4N16",2017,NA,NA
NA,NA,"LA","4","16","3","LA_R4N16",2017,NA,NA
NA,NA,"LA","4","17","1","LA_R4N17",2017,NA,NA
NA,NA,"LA","4","17","2","LA_R4N17",2017,NA,NA
NA,NA,"LA","4","17","3","LA_R4N17",2017,NA,NA
"LAR1N106","pxw","LA","4","18","1","LA_R4N18",2017,1,210
"LAR1N106","pxw","LA","4","18","2","LA_R4N18",2017,1,295
"LAR1N106","pxw","LA","4","18","3","LA_R4N18",2017,1,250
"LAR1N107","pxw","LA","4","19","1","LA_R4N19",2017,1,245
"LAR1N107","pxw","LA","4","19","2","LA_R4N19",2017,1,255
"LAR1N107","pxw","LA","4","19","3","LA_R4N19",2017,1,235
NA,NA,"LA","4","2","1","LA_R4N2",2017,NA,NA
NA,NA,"LA","4","2","2","LA_R4N2",2017,NA,NA
NA,NA,"LA","4","2","3","LA_R4N2",2017,NA,NA
"LAR1N108","pxw","LA","4","20","1","LA_R4N20",2017,0,1705
"LAR1N108","pxw","LA","4","20","2","LA_R4N20",2017,0,1515
"LAR1N108","pxw","LA","4","20","3","LA_R4N20",2017,0,1675
"LAR1N109","pxw","LA","4","21","1","LA_R4N21",2017,0,1375
"LAR1N109","pxw","LA","4","21","2","LA_R4N21",2017,0,1545
"LAR1N109","pxw","LA","4","21","3","LA_R4N21",2017,0,1730
"LAR1N111","pxw","LA","4","22","1","LA_R4N22",2017,0,1675
"LAR1N111","pxw","LA","4","22","2","LA_R4N22",2017,0,1565
"LAR1N111","pxw","LA","4","22","3","LA_R4N22",2017,0,1470
NA,NA,"LA","4","23","1","LA_R4N23",2017,NA,NA
NA,NA,"LA","4","23","2","LA_R4N23",2017,NA,NA
NA,NA,"LA","4","23","3","LA_R4N23",2017,NA,NA
"LAR1N114","pxw","LA","4","24","1","LA_R4N24",2017,0,1550
"LAR1N114","pxw","LA","4","24","2","LA_R4N24",2017,0,1405
"LAR1N114","pxw","LA","4","24","3","LA_R4N24",2017,0,1600
NA,NA,"LA","4","25","1","LA_R4N25",2017,NA,NA
NA,NA,"LA","4","25","2","LA_R4N25",2017,NA,NA
NA,NA,"LA","4","25","3","LA_R4N25",2017,NA,NA
NA,NA,"LA","4","26","1","LA_R4N26",2017,NA,NA
NA,NA,"LA","4","26","2","LA_R4N26",2017,NA,NA
NA,NA,"LA","4","26","3","LA_R4N26",2017,NA,NA
"LAR1N117","pxw","LA","4","27","1","LA_R4N27",2017,1,595
"LAR1N117","pxw","LA","4","27","2","LA_R4N27",2017,1,545
"LAR1N117","pxw","LA","4","27","3","LA_R4N27",2017,1,600
NA,NA,"LA","4","28","1","LA_R4N28",2017,NA,NA
NA,NA,"LA","4","28","2","LA_R4N28",2017,NA,NA
NA,NA,"LA","4","28","3","LA_R4N28",2017,NA,NA
"LAR1N119","pxw","LA","4","29","1","LA_R4N29",2017,0,1775
"LAR1N119","pxw","LA","4","29","2","LA_R4N29",2017,0,1810
NA,NA,"LA","4","29","3","LA_R4N29",2017,NA,NA
"LAR1N91","pxw","LA","4","3","1","LA_R4N3",2017,0,1590
"LAR1N91","pxw","LA","4","3","2","LA_R4N3",2017,0,1395
"LAR1N91","pxw","LA","4","3","3","LA_R4N3",2017,0,NA
NA,NA,"LA","4","30","1","LA_R4N30",2017,NA,NA
NA,NA,"LA","4","30","2","LA_R4N30",2017,NA,NA
NA,NA,"LA","4","30","3","LA_R4N30",2017,NA,NA
NA,NA,"LA","4","31","1","LA_R4N31",2017,NA,NA
NA,NA,"LA","4","31","2","LA_R4N31",2017,NA,NA
NA,NA,"LA","4","31","3","LA_R4N31",2017,NA,NA
NA,NA,"LA","4","32","1","LA_R4N32",2017,NA,NA
NA,NA,"LA","4","32","2","LA_R4N32",2017,NA,NA
NA,NA,"LA","4","32","3","LA_R4N32",2017,NA,NA
"LAR1N125","pxw","LA","4","33","1","LA_R4N33",2017,1,105
"LAR1N125","pxw","LA","4","33","2","LA_R4N33",2017,1,NA
"LAR1N125","pxw","LA","4","33","3","LA_R4N33",2017,1,240
"LAR2N1","pxw","LA","4","34","1","LA_R4N34",2017,1,850
"LAR2N1","pxw","LA","4","34","2","LA_R4N34",2017,1,940
"LAR2N1","pxw","LA","4","34","3","LA_R4N34",2017,1,825
"LAR2N2","pxw","LA","4","35","1","LA_R4N35",2017,1,510
"LAR2N2","pxw","LA","4","35","2","LA_R4N35",2017,1,410
"LAR2N2","pxw","LA","4","35","3","LA_R4N35",2017,1,505
"LAR2N3","pxw","LA","4","36","1","LA_R4N36",2017,0,1640
"LAR2N3","pxw","LA","4","36","2","LA_R4N36",2017,0,1551
"LAR2N3","pxw","LA","4","36","3","LA_R4N36",2017,0,1440
NA,NA,"LA","4","37","1","LA_R4N37",2017,NA,NA
NA,NA,"LA","4","37","2","LA_R4N37",2017,NA,NA
NA,NA,"LA","4","37","3","LA_R4N37",2017,NA,NA
NA,NA,"LA","4","38","1","LA_R4N38",2017,NA,NA
NA,NA,"LA","4","38","2","LA_R4N38",2017,NA,NA
NA,NA,"LA","4","38","3","LA_R4N38",2017,NA,NA
"LAR2N6","pxw","LA","4","39","1","LA_R4N39",2017,1,375
"LAR2N6","pxw","LA","4","39","2","LA_R4N39",2017,1,315
NA,NA,"LA","4","39","3","LA_R4N39",2017,NA,NA
NA,NA,"LA","4","4","1","LA_R4N4",2017,NA,NA
NA,NA,"LA","4","4","2","LA_R4N4",2017,NA,NA
NA,NA,"LA","4","4","3","LA_R4N4",2017,NA,NA
NA,NA,"LA","4","40","1","LA_R4N40",2017,NA,NA
NA,NA,"LA","4","40","2","LA_R4N40",2017,NA,NA
NA,NA,"LA","4","40","3","LA_R4N40",2017,NA,NA
"LAR2N8","pxw","LA","4","41","1","LA_R4N41",2017,1,1820
"LAR2N8","pxw","LA","4","41","2","LA_R4N41",2017,1,1775
"LAR2N8","pxw","LA","4","41","3","LA_R4N41",2017,1,1535
NA,NA,"LA","4","42","1","LA_R4N42",2017,NA,NA
NA,NA,"LA","4","42","2","LA_R4N42",2017,NA,NA
NA,NA,"LA","4","42","3","LA_R4N42",2017,NA,NA
"LAR2N10","pxw","LA","4","43","1","LA_R4N43",2017,1,485
"LAR2N10","pxw","LA","4","43","2","LA_R4N43",2017,1,495
"LAR2N10","pxw","LA","4","43","3","LA_R4N43",2017,1,410
"LAR2N11","pxw","LA","4","44","1","LA_R4N44",2017,1,430
"LAR2N11","pxw","LA","4","44","2","LA_R4N44",2017,1,450
"LAR2N11","pxw","LA","4","44","3","LA_R4N44",2017,1,495
"LAR2N12","pxw","LA","4","45","1","LA_R4N45",2017,1,650
"LAR2N12","pxw","LA","4","45","2","LA_R4N45",2017,1,590
"LAR2N12","pxw","LA","4","45","3","LA_R4N45",2017,1,685
NA,NA,"LA","4","46","1","LA_R4N46",2017,NA,NA
NA,NA,"LA","4","46","2","LA_R4N46",2017,NA,NA
NA,NA,"LA","4","46","3","LA_R4N46",2017,NA,NA
NA,NA,"LA","4","47","1","LA_R4N47",2017,NA,NA
NA,NA,"LA","4","47","2","LA_R4N47",2017,NA,NA
NA,NA,"LA","4","47","3","LA_R4N47",2017,NA,NA
NA,NA,"LA","4","48","1","LA_R4N48",2017,NA,NA
NA,NA,"LA","4","48","2","LA_R4N48",2017,NA,NA
NA,NA,"LA","4","48","3","LA_R4N48",2017,NA,NA
NA,NA,"LA","4","49","1","LA_R4N49",2017,NA,NA
NA,NA,"LA","4","49","2","LA_R4N49",2017,NA,NA
NA,NA,"LA","4","49","3","LA_R4N49",2017,NA,NA
NA,NA,"LA","4","5","1","LA_R4N5",2017,NA,NA
NA,NA,"LA","4","5","2","LA_R4N5",2017,NA,NA
NA,NA,"LA","4","5","3","LA_R4N5",2017,NA,NA
"LAR2N17","pxw","LA","4","50","1","LA_R4N50",2017,1,710
"LAR2N17","pxw","LA","4","50","2","LA_R4N50",2017,1,590
"LAR2N17","pxw","LA","4","50","3","LA_R4N50",2017,1,550
"LAR2N18","pxw","LA","4","51","1","LA_R4N51",2017,1,610
NA,NA,"LA","4","51","2","LA_R4N51",2017,NA,NA
"LAR2N18","pxw","LA","4","51","3","LA_R4N51",2017,1,214
NA,NA,"LA","4","52","1","LA_R4N52",2017,NA,NA
NA,NA,"LA","4","52","2","LA_R4N52",2017,NA,NA
NA,NA,"LA","4","52","3","LA_R4N52",2017,NA,NA
"LAR2N20","pxw","LA","4","53","1","LA_R4N53",2017,0,1375
"LAR2N20","pxw","LA","4","53","2","LA_R4N53",2017,0,1125
NA,NA,"LA","4","53","3","LA_R4N53",2017,NA,NA
"LAR2N21","pxw","LA","4","54","1","LA_R4N54",2017,1,905
"LAR2N21","pxw","LA","4","54","2","LA_R4N54",2017,1,775
"LAR2N21","pxw","LA","4","54","3","LA_R4N54",2017,1,810
NA,NA,"LA","4","55","1","LA_R4N55",2017,NA,NA
"LAR2N22","pxw","LA","4","55","2","LA_R4N55",2017,1,201
"LAR2N22","pxw","LA","4","55","3","LA_R4N55",2017,1,235
NA,NA,"LA","4","56","1","LA_R4N56",2017,NA,NA
"LAR2N23","pxw","LA","4","56","2","LA_R4N56",2017,1,550
"LAR2N23","pxw","LA","4","56","3","LA_R4N56",2017,1,580
NA,NA,"LA","4","57","1","LA_R4N57",2017,NA,NA
NA,NA,"LA","4","57","2","LA_R4N57",2017,NA,NA
NA,NA,"LA","4","57","3","LA_R4N57",2017,NA,NA
NA,NA,"LA","4","58","1","LA_R4N58",2017,NA,NA
NA,NA,"LA","4","58","2","LA_R4N58",2017,NA,NA
NA,NA,"LA","4","58","3","LA_R4N58",2017,NA,NA
NA,NA,"LA","4","59","1","LA_R4N59",2017,NA,NA
NA,NA,"LA","4","59","2","LA_R4N59",2017,NA,NA
NA,NA,"LA","4","59","3","LA_R4N59",2017,NA,NA
NA,NA,"LA","4","6","1","LA_R4N6",2017,NA,NA
NA,NA,"LA","4","6","2","LA_R4N6",2017,NA,NA
NA,NA,"LA","4","6","3","LA_R4N6",2017,NA,NA
NA,NA,"LA","4","60","1","LA_R4N60",2017,NA,NA
NA,NA,"LA","4","60","2","LA_R4N60",2017,NA,NA
NA,NA,"LA","4","60","3","LA_R4N60",2017,NA,NA
"LAR2N28","pxw","LA","4","61","1","LA_R4N61",2017,0,1395
"LAR2N28","pxw","LA","4","61","2","LA_R4N61",2017,0,1600
"LAR2N28","pxw","LA","4","61","3","LA_R4N61",2017,0,1400
"LAR2N29","pxw","LA","4","62","1","LA_R4N62",2017,0,1560
"LAR2N29","pxw","LA","4","62","2","LA_R4N62",2017,0,1690
"LAR2N29","pxw","LA","4","62","3","LA_R4N62",2017,0,1375
NA,NA,"LA","4","63","1","LA_R4N63",2017,NA,NA
NA,NA,"LA","4","63","2","LA_R4N63",2017,NA,NA
NA,NA,"LA","4","63","3","LA_R4N63",2017,NA,NA
"LAR2N31","pxw","LA","4","64","1","LA_R4N64",2017,0,1630
"LAR2N31","pxw","LA","4","64","2","LA_R4N64",2017,0,1650
"LAR2N31","pxw","LA","4","64","3","LA_R4N64",2017,0,1565
NA,NA,"LA","4","65","1","LA_R4N65",2017,NA,NA
NA,NA,"LA","4","65","2","LA_R4N65",2017,NA,NA
"LAR2N32","pxw","LA","4","65","3","LA_R4N65",2017,1,545
"LAR2N33","pxw","LA","4","66","1","LA_R4N66",2017,0,1210
"LAR2N33","pxw","LA","4","66","2","LA_R4N66",2017,0,1355
"LAR2N33","pxw","LA","4","66","3","LA_R4N66",2017,0,1545
"LAR2N34","pxw","LA","4","67","1","LA_R4N67",2017,1,440
"LAR2N34","pxw","LA","4","67","2","LA_R4N67",2017,1,365
"LAR2N34","pxw","LA","4","67","3","LA_R4N67",2017,1,175
"LAR2N35","pxw","LA","4","68","1","LA_R4N68",2017,0,1615
"LAR2N35","pxw","LA","4","68","2","LA_R4N68",2017,0,NA
"LAR2N35","pxw","LA","4","68","3","LA_R4N68",2017,0,1575
"LAR2N36","pxw","LA","4","69","1","LA_R4N69",2017,1,315
"LAR2N36","pxw","LA","4","69","2","LA_R4N69",2017,1,195
"LAR2N36","pxw","LA","4","69","3","LA_R4N69",2017,1,380
NA,NA,"LA","4","7","1","LA_R4N7",2017,NA,NA
NA,NA,"LA","4","7","2","LA_R4N7",2017,NA,NA
NA,NA,"LA","4","7","3","LA_R4N7",2017,NA,NA
"LAR2N37","pxw","LA","4","70","1","LA_R4N70",2017,0,345
"LAR2N37","pxw","LA","4","70","2","LA_R4N70",2017,0,590
"LAR2N37","pxw","LA","4","70","3","LA_R4N70",2017,0,585
"LAR2N38","pxw","LA","4","71","1","LA_R4N71",2017,0,1670
"LAR2N38","pxw","LA","4","71","2","LA_R4N71",2017,0,1625
"LAR2N38","pxw","LA","4","71","3","LA_R4N71",2017,0,1630
"LAR2N39","pxw","LA","4","72","1","LA_R4N72",2017,1,525
"LAR2N39","pxw","LA","4","72","2","LA_R4N72",2017,1,415
"LAR2N39","pxw","LA","4","72","3","LA_R4N72",2017,1,565
"LAR2N40","pxw","LA","4","73","1","LA_R4N73",2017,0,1505
"LAR2N40","pxw","LA","4","73","2","LA_R4N73",2017,0,1460
"LAR2N40","pxw","LA","4","73","3","LA_R4N73",2017,0,1105
NA,NA,"LA","4","74","1","LA_R4N74",2017,NA,NA
NA,NA,"LA","4","74","2","LA_R4N74",2017,NA,NA
NA,NA,"LA","4","74","3","LA_R4N74",2017,NA,NA
"LAR2N42","pxw","LA","4","75","1","LA_R4N75",2017,0,1505
"LAR2N42","pxw","LA","4","75","2","LA_R4N75",2017,0,1550
"LAR2N42","pxw","LA","4","75","3","LA_R4N75",2017,0,1525
NA,NA,"LA","4","76","1","LA_R4N76",2017,NA,NA
NA,NA,"LA","4","76","2","LA_R4N76",2017,NA,NA
NA,NA,"LA","4","76","3","LA_R4N76",2017,NA,NA
"LAR2N44","pxw","LA","4","77","1","LA_R4N77",2017,0,1865
