"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","in_len"
NA,NA,"LA","11","63","2","LA_R11N63",2017,NA,NA
NA,NA,"LA","11","63","3","LA_R11N63",2017,NA,NA
NA,NA,"LA","11","64","1","LA_R11N64",2017,NA,NA
NA,NA,"LA","11","64","2","LA_R11N64",2017,NA,NA
NA,NA,"LA","11","64","3","LA_R11N64",2017,NA,NA
NA,NA,"LA","11","65","1","LA_R11N65",2017,NA,NA
NA,NA,"LA","11","65","2","LA_R11N65",2017,NA,NA
NA,NA,"LA","11","65","3","LA_R11N65",2017,NA,NA
NA,NA,"LA","11","66","1","LA_R11N66",2017,NA,NA
NA,NA,"LA","11","66","2","LA_R11N66",2017,NA,NA
NA,NA,"LA","11","66","3","LA_R11N66",2017,NA,NA
NA,NA,"LA","11","67","1","LA_R11N67",2017,NA,NA
NA,NA,"LA","11","67","2","LA_R11N67",2017,NA,NA
NA,NA,"LA","11","67","3","LA_R11N67",2017,NA,NA
NA,NA,"LA","11","68","1","LA_R11N68",2017,NA,NA
NA,NA,"LA","11","68","2","LA_R11N68",2017,NA,NA
NA,NA,"LA","11","68","3","LA_R11N68",2017,NA,NA
NA,NA,"LA","11","69","1","LA_R11N69",2017,NA,NA
NA,NA,"LA","11","69","2","LA_R11N69",2017,NA,NA
